SendShipNO,MMSI,SendTime,Lon,Lat,SOG,COG,geometry
2,41200033,72,120.07845402886734,35.04533650014386,6.092802136120289,244.858693448561,POINT (120.07845402886734 35.04533650014386)
2,41200041,72,120.11644213993091,35.13720707314399,20.0,328.76555975156765,POINT (120.11644213993091 35.13720707314399)
2,41200042,72,120.16803623389015,35.05710573929347,11.138401946511246,141.96357140059416,POINT (120.16803623389015 35.05710573929347)
2,41200077,72,120.1381918764723,35.019079041374916,6.550291968400421,122.66198275551096,POINT (120.1381918764723 35.019079041374916)
2,41200089,72,120.05654081860791,34.99899135017059,17.70754640819883,207.50984158128725,POINT (120.05654081860791 34.99899135017059)
2,41200091,72,120.03805149229844,34.99148029049637,6.2480075781255975,163.2459142842568,POINT (120.03805149229844 34.99148029049637)
2,41200095,72,120.01132634548016,35.118049461441906,16.45221599825552,317.78761251697443,POINT (120.01132634548016 35.118049461441906)
2,41200098,72,120.06569287888375,34.98037793705048,5.947380451382439,147.85178374091558,POINT (120.06569287888375 34.98037793705048)
3,41200021,72,120.07555148476905,34.98226392862924,7.770329894710038,106.38212398140234,POINT (120.07555148476905 34.98226392862924)
3,41200035,72,120.17305400058521,34.82116800781239,8.84757396326211,322.3935417283196,POINT (120.17305400058521 34.82116800781239)
3,41200037,72,120.19336724913292,34.82682592386749,13.635429804861701,187.80067558558764,POINT (120.19336724913292 34.82682592386749)
3,41200039,72,120.10737295155336,34.92639085538591,14.623883005438367,161.15893036916688,POINT (120.10737295155336 34.92639085538591)
3,41200052,72,120.22132646191864,34.9838330723826,13.206616161090688,197.43455014778928,POINT (120.22132646191864 34.9838330723826)
3,41200053,72,120.17657771626138,34.91741008358726,19.855522727063853,31.653738492008063,POINT (120.17657771626138 34.91741008358726)
3,41200078,72,120.21726815888285,34.82405493529487,20.0,161.93263297633115,POINT (120.21726815888285 34.82405493529487)
3,41200098,72,120.06588962138959,34.98053248758459,5.023383153742779,153.18063635950034,POINT (120.06588962138959 34.98053248758459)
3,41200001,72,120.13226104937327,34.84375860586329,13.514570503085123,90.59699602203146,POINT (120.13226104937327 34.84375860586329)
3,41200008,72,120.1491102946128,34.87118849380777,10.248610720478066,291.9477888200577,POINT (120.1491102946128 34.87118849380777)
4,41200030,72,119.8876390938479,35.2743736553008,12.992405886072545,269.7862936750941,POINT (119.8876390938479 35.2743736553008)
4,41200031,72,119.97118077738475,35.120003979385494,16.328976404653666,325.5303661955033,POINT (119.97118077738475 35.120003979385494)
4,41200032,72,119.8160008385024,35.158232449984425,11.787116660538825,334.29785788028653,POINT (119.8160008385024 35.158232449984425)
4,41200040,72,119.82837418338202,35.121228253158726,16.120853141699246,108.71697122031489,POINT (119.82837418338202 35.121228253158726)
4,41200060,72,119.81890683709956,35.19320712662969,9.696995998681437,45.13856148727405,POINT (119.81890683709956 35.19320712662969)
4,41200069,72,119.78244745146714,35.141854898463315,6.458403875271083,225.42836396158458,POINT (119.78244745146714 35.141854898463315)
4,41200073,72,119.87311710032282,35.14052423941396,16.10644787699185,78.27186335255573,POINT (119.87311710032282 35.14052423941396)
4,41200076,72,119.96783271176186,35.18878486663371,6.177698433225306,353.1947191890809,POINT (119.96783271176186 35.18878486663371)
4,41200083,72,119.83301202443903,35.28167432594754,5.0,83.24706693122162,POINT (119.83301202443903 35.28167432594754)
4,41200084,72,119.85810243816914,35.15193117816599,8.08050641857495,84.07620251609862,POINT (119.85810243816914 35.15193117816599)
4,41200088,72,119.78134048565896,35.12495264418602,7.238527763352215,308.2133521360873,POINT (119.78134048565896 35.12495264418602)
4,41200096,72,119.84505085431176,35.153356130878336,12.781637763272064,280.7995496792652,POINT (119.84505085431176 35.153356130878336)
4,41200097,72,119.93837708623116,35.25117051292503,14.271251734619185,171.67267435455892,POINT (119.93837708623116 35.25117051292503)
4,41200105,72,119.9400128864487,35.14011863851236,10.31227619171534,339.9774777098536,POINT (119.9400128864487 35.14011863851236)
4,41200106,72,119.87124509697144,35.13119368538461,5.0,148.39892510727864,POINT (119.87124509697144 35.13119368538461)
5,41200010,72,119.8796492481721,35.08358938624675,6.626857937513181,191.2196635819854,POINT (119.8796492481721 35.08358938624675)
5,41200012,72,119.8356691277617,34.91028472313197,16.404214878468675,260.30142397837835,POINT (119.8356691277617 34.91028472313197)
5,41200017,72,119.79113639258951,34.963516478642994,16.18492614852461,111.81437784687232,POINT (119.79113639258951 34.963516478642994)
5,41200018,72,119.76837703123266,35.04991328655929,17.616149277393987,357.13368090887974,POINT (119.76837703123266 35.04991328655929)
5,41200034,72,119.92176209619394,35.069501184620314,8.298181077905397,52.4639309949777,POINT (119.92176209619394 35.069501184620314)
5,41200059,72,119.86863144924591,35.00495750078333,18.542878778123715,70.0906555318815,POINT (119.86863144924591 35.00495750078333)
5,41200070,72,119.88544652038438,35.08073973679423,5.292905056787154,351.2674598901278,POINT (119.88544652038438 35.08073973679423)
5,41200079,72,119.77929621366309,35.07925568025866,6.619513631966623,221.57585927444785,POINT (119.77929621366309 35.07925568025866)
5,41200102,72,119.8621010891668,34.91518824838844,16.152428718980342,266.3128093725962,POINT (119.8621010891668 34.91518824838844)
6,41200011,72,119.90121380413856,34.77452778215889,13.847778289391412,296.05104957923123,POINT (119.90121380413856 34.77452778215889)
6,41200020,72,119.83327052280535,34.72717678665623,8.044290583234648,12.190808122718645,POINT (119.83327052280535 34.72717678665623)
6,41200047,72,119.88527530821894,34.787362813792946,15.744071828182076,146.24707042468512,POINT (119.88527530821894 34.787362813792946)
6,41200051,72,119.84887990282394,34.86383343235363,6.649549261803076,187.9573754511388,POINT (119.84887990282394 34.86383343235363)
6,41200055,72,119.97208017260246,34.826095628523454,9.393224001439158,152.13538869655693,POINT (119.97208017260246 34.826095628523454)
6,41200065,72,119.87267055004136,34.87539848511746,7.705502427058717,279.1293828098177,POINT (119.87267055004136 34.87539848511746)
6,41200075,72,119.8902601139402,34.90735146927894,7.827535469201706,300.1507325513251,POINT (119.8902601139402 34.90735146927894)
6,41200082,72,119.86813748245916,34.86635215896017,5.0,117.65426000489603,POINT (119.86813748245916 34.86635215896017)
6,41200086,72,119.85465575197387,34.84339159714437,15.010905756938875,133.3257529941995,POINT (119.85465575197387 34.84339159714437)
6,41200099,72,119.88909217368371,34.74680504592257,11.208351934610484,19.656515950348847,POINT (119.88909217368371 34.74680504592257)
6,41200100,72,120.00662993339287,34.80384638176112,5.228984316743894,283.06451590547675,POINT (120.00662993339287 34.80384638176112)
6,41200107,72,120.03050425972422,34.807190260928294,10.105061332550276,293.63048058721876,POINT (120.03050425972422 34.807190260928294)
6,41200108,72,119.88693522730446,34.87412075864569,8.097985694973119,147.97857399163652,POINT (119.88693522730446 34.87412075864569)
6,41200007,72,120.01337440504214,34.82845029216827,18.009788592370505,175.19679614123922,POINT (120.01337440504214 34.82845029216827)
7,41200025,72,119.99770994217224,34.9259302719472,9.464267491958807,353.4056070190517,POINT (119.99770994217224 34.9259302719472)
7,41200039,72,120.10735527393444,34.92682717850555,15.76725014033501,154.14269621110066,POINT (120.10735527393444 34.92682717850555)
7,41200055,72,119.97176256185642,34.82628104071927,9.647062156948241,159.67708465181164,POINT (119.97176256185642 34.82628104071927)
7,41200066,72,120.04738178544247,34.841515804838544,17.335648905160085,326.69734869815613,POINT (120.04738178544247 34.841515804838544)
7,41200092,72,120.04469855410825,34.83784651920025,17.291405176223687,72.55489507011643,POINT (120.04469855410825 34.83784651920025)
7,41200100,72,120.00631962854887,34.80340305366865,6.691633469501196,276.57839567706907,POINT (120.00631962854887 34.80340305366865)
7,41200101,72,120.07788793556574,34.74697525961177,9.75035883313048,133.67777984458078,POINT (120.07788793556574 34.74697525961177)
7,41200107,72,120.03069744938527,34.80744797679771,9.455286994482886,277.5133038316505,POINT (120.03069744938527 34.80744797679771)
7,41200000,72,119.98574179287793,34.92302939703922,5.852232642726875,94.93460627813582,POINT (119.98574179287793 34.92302939703922)
7,41200006,72,119.93071962984455,34.80797722757521,14.797218223087564,317.7944648066176,POINT (119.93071962984455 34.80797722757521)
8,41200035,72,120.17306102139167,34.820836787982195,10.073597840173946,322.7036151189928,POINT (120.17306102139167 34.820836787982195)
8,41200037,72,120.1929744837146,34.8267426093491,12.87258028912739,185.53384809087197,POINT (120.1929744837146 34.8267426093491)
8,41200039,72,120.10695839015992,34.927210029347854,15.06738804170171,154.59862081521567,POINT (120.10695839015992 34.927210029347854)
8,41200050,72,120.06010632012976,34.941364924189514,20.0,10.758313030691568,POINT (120.06010632012976 34.941364924189514)
8,41200053,72,120.17672852664862,34.91704063513405,19.620095889229866,31.505190100343626,POINT (120.17672852664862 34.91704063513405)
8,41200078,72,120.21722122869268,34.82377141685125,20.0,168.54874137679042,POINT (120.21722122869268 34.82377141685125)
8,41200001,72,120.13252966205998,34.844094838869935,14.71203004098251,80.78099386620569,POINT (120.13252966205998 34.844094838869935)
8,41200003,72,120.16473545338253,34.88790527300221,8.626205314177062,1.7165480438377472,POINT (120.16473545338253 34.88790527300221)
9,41200013,72,120.25426013446072,34.99506140950549,14.046528652061664,268.6175633186087,POINT (120.25426013446072 34.99506140950549)
9,41200024,72,120.24064679383714,35.0473394451967,5.141448231437529,111.5525028830608,POINT (120.24064679383714 35.0473394451967)
9,41200026,72,120.26796541825964,34.974243250726715,10.773717814888144,349.8992587402202,POINT (120.26796541825964 34.974243250726715)
9,41200027,72,120.14732725914612,35.048807363753724,5.643679788706351,315.3133620342097,POINT (120.14732725914612 35.048807363753724)
9,41200041,72,120.11630420182375,35.13633590246065,20.0,329.808079235919,POINT (120.11630420182375 35.13633590246065)
9,41200042,72,120.16855529799282,35.05660853429812,9.66004721165013,139.51438741671174,POINT (120.16855529799282 35.05660853429812)
9,41200043,72,120.26118350028506,35.04385263419293,16.562562306509825,91.53743292122937,POINT (120.26118350028506 35.04385263419293)
9,41200045,72,120.21165609687148,35.08231090947081,5.410509545049673,165.36465323910232,POINT (120.21165609687148 35.08231090947081)
9,41200046,72,120.2968992346067,34.94830852912776,6.56163503704196,109.44901312710248,POINT (120.2968992346067 34.94830852912776)
9,41200052,72,120.22119559458987,34.98342991679843,12.839939845336707,210.07235283547112,POINT (120.22119559458987 34.98342991679843)
9,41200067,72,120.17571057044947,35.09787122261807,6.230949546247019,195.9690976461017,POINT (120.17571057044947 35.09787122261807)
9,41200077,72,120.13837113580209,35.01932377024922,6.023610038402216,107.30685637253168,POINT (120.13837113580209 35.01932377024922)
9,41200085,72,120.20282587661589,35.014928372577394,14.049283707301353,253.72999757365443,POINT (120.20282587661589 35.014928372577394)
9,41200087,72,120.28599366906256,35.072898333591,12.059156089597911,291.4694084664622,POINT (120.28599366906256 35.072898333591)
9,41200090,72,120.27113918739695,35.12317010347601,5.224452248393665,248.86973208772568,POINT (120.27113918739695 35.12317010347601)
0,41200015,77,119.97410215684332,35.01286390590318,16.245234735453742,352.21968761376087,POINT (119.97410215684332 35.01286390590318)
0,41200019,77,119.96905736552718,35.019082071400305,10.487035832411157,252.61048882384745,POINT (119.96905736552718 35.019082071400305)
0,41200021,77,120.0757066802491,34.9822974817175,8.313836944554032,123.21278269350546,POINT (120.0757066802491 34.9822974817175)
0,41200025,77,119.99835981538452,34.92530738031143,8.756080075275912,2.464413273945504,POINT (119.99835981538452 34.92530738031143)
0,41200028,77,120.01536003600953,34.98898707062554,19.12144000247457,359.19817246510416,POINT (120.01536003600953 34.98898707062554)
0,41200049,77,119.99574135080279,34.96058551598071,12.630218223372012,313.87619850879906,POINT (119.99574135080279 34.96058551598071)
0,41200050,77,120.06046028558313,34.94165828013613,19.67681245832618,15.602070890235922,POINT (120.06046028558313 34.94165828013613)
0,41200055,77,119.97250967927766,34.825706010348796,9.199167821757934,145.21375846334396,POINT (119.97250967927766 34.825706010348796)
0,41200066,77,120.04679596948101,34.84163111429042,16.154346066213026,323.74238801965595,POINT (120.04679596948101 34.84163111429042)
0,41200074,77,119.96635786139787,34.97676961788719,18.51076658472367,329.2349012257544,POINT (119.96635786139787 34.97676961788719)
0,41200075,77,119.8900935796722,34.90727952150822,8.508337450093638,319.21109569881065,POINT (119.8900935796722 34.90727952150822)
0,41200089,77,120.05648024593954,34.99873795391532,18.77323689993829,224.62913949023377,POINT (120.05648024593954 34.99873795391532)
0,41200091,77,120.03871450670617,34.991496252975416,5.668629200126661,154.9055033308655,POINT (120.03871450670617 34.991496252975416)
0,41200092,77,120.04545388099504,34.83770368974708,17.53595450874631,77.82782244656161,POINT (120.04545388099504 34.83770368974708)
0,41200098,77,120.06649002176985,34.980465740776374,5.057836228302399,143.9323649019737,POINT (120.06649002176985 34.980465740776374)
0,41200108,77,119.88639509542703,34.87372723869845,8.53148239778188,141.95316598121642,POINT (119.88639509542703 34.87372723869845)
0,41200007,77,120.01345326691927,34.82759769084727,17.02888681274103,160.6340734128055,POINT (120.01345326691927 34.82759769084727)
1,41200035,77,120.17283471955733,34.82073631556459,9.078951509304815,340.41241018451666,POINT (120.17283471955733 34.82073631556459)
1,41200037,77,120.19306752497141,34.826088386381535,13.729839545505218,187.39997484795921,POINT (120.19306752497141 34.826088386381535)
1,41200039,77,120.10747147491693,34.92660500978913,14.098742282319382,143.20889185068478,POINT (120.10747147491693 34.92660500978913)
1,41200050,77,120.06068742492154,34.94168173677759,19.99987788841069,15.77123095653867,POINT (120.06068742492154 34.94168173677759)
1,41200053,77,120.17747447477444,34.917628884500026,19.822322736853693,23.842266952716074,POINT (120.17747447477444 34.917628884500026)
1,41200066,77,120.04719477350842,34.84141411009281,16.434761221417602,312.97585158213116,POINT (120.04719477350842 34.84141411009281)
1,41200078,77,120.21778384047747,34.82347152738356,19.158901773399588,179.52639980445468,POINT (120.21778384047747 34.82347152738356)
1,41200092,77,120.04453411479085,34.837809742529544,18.74363000008012,79.69303717128187,POINT (120.04453411479085 34.837809742529544)
1,41200101,77,120.07792892491926,34.74683407996508,10.684204091905691,125.98912980246249,POINT (120.07792892491926 34.74683407996508)
1,41200003,77,120.16524495073259,34.88787839377593,8.18511784249722,359.81346045719584,POINT (120.16524495073259 34.88787839377593)
1,41200008,77,120.14848323365256,34.87122492199128,9.863124927355313,282.7277532439676,POINT (120.14848323365256 34.87122492199128)
2,41200021,77,120.07570653187308,34.98202856439038,6.893823561468443,123.28902221106061,POINT (120.07570653187308 34.98202856439038)
2,41200022,77,120.00870000035735,35.02960544903739,17.558090474030834,263.98359724330385,POINT (120.00870000035735 35.02960544903739)
2,41200023,77,120.09023972669902,35.04425040515668,5.50262546296887,33.28673284855821,POINT (120.09023972669902 35.04425040515668)
2,41200027,77,120.14728233093138,35.048533101652055,5.003844802875321,310.40794118793184,POINT (120.14728233093138 35.048533101652055)
2,41200028,77,120.0152313820374,34.98881133718643,20.0,358.31039370462935,POINT (120.0152313820374 34.98881133718643)
2,41200033,77,120.07796637499361,35.04544959947558,6.12121980884455,249.0583858176484,POINT (120.07796637499361 35.04544959947558)
2,41200041,77,120.11649476896501,35.136759823101215,20.0,336.7344392084659,POINT (120.11649476896501 35.136759823101215)
2,41200042,77,120.16870320941015,35.05647370613965,10.738687756209824,143.41639817477545,POINT (120.16870320941015 35.05647370613965)
2,41200077,77,120.13834295124751,35.019159214265095,5.916127747906556,115.0288462632026,POINT (120.13834295124751 35.019159214265095)
2,41200089,77,120.05657648678256,34.99838118232574,17.67046011069704,219.2843976292113,POINT (120.05657648678256 34.99838118232574)
2,41200091,77,120.03802888763992,34.99187228558674,5.567259200229321,154.36103073713002,POINT (120.03802888763992 34.99187228558674)
2,41200095,77,120.01065747696346,35.11855673147645,16.08349097619802,313.1417690598191,POINT (120.01065747696346 35.11855673147645)
2,41200098,77,120.06580460300525,34.97996283503142,5.34818654281514,156.36224323686704,POINT (120.06580460300525 34.97996283503142)
3,41200021,77,120.07551385859252,34.98262035803181,6.872938790406211,118.52539811071885,POINT (120.07551385859252 34.98262035803181)
3,41200035,77,120.17310476347947,34.82085162753232,10.006492499656552,328.96767388902884,POINT (120.17310476347947 34.82085162753232)
3,41200037,77,120.19302040224314,34.82677241866674,13.477996414041822,182.33095632002056,POINT (120.19302040224314 34.82677241866674)
3,41200039,77,120.10700300057786,34.92654153900285,13.739041676898161,138.55722831002498,POINT (120.10700300057786 34.92654153900285)
3,41200052,77,120.22122488892911,34.983435912543925,13.637416598574202,211.74648154547998,POINT (120.22122488892911 34.983435912543925)
3,41200053,77,120.17688343423127,34.91744845549408,19.947600237927308,24.070791619628174,POINT (120.17688343423127 34.91744845549408)
3,41200078,77,120.21743030857567,34.82334094891373,19.748495995203275,165.71545271591404,POINT (120.21743030857567 34.82334094891373)
3,41200098,77,120.06609578897665,34.980079319552765,5.0,155.4355077079581,POINT (120.06609578897665 34.980079319552765)
3,41200001,77,120.13289723173051,34.84439728641881,14.56280743830803,98.24487455997946,POINT (120.13289723173051 34.84439728641881)
3,41200008,77,120.14792735673545,34.871117449879264,11.428537970538654,285.01280091770576,POINT (120.14792735673545 34.871117449879264)
4,41200030,77,119.88725439828622,35.27342078575865,13.379391965091454,270.5201805205894,POINT (119.88725439828622 35.27342078575865)
4,41200031,77,119.97152175327672,35.120064189840406,17.20944657084265,334.2742380197739,POINT (119.97152175327672 35.120064189840406)
4,41200032,77,119.81597835583132,35.158425348685704,10.40205417443502,329.82249544018384,POINT (119.81597835583132 35.158425348685704)
4,41200040,77,119.82883505524295,35.12094419215462,14.801724058057685,104.11346726087658,POINT (119.82883505524295 35.12094419215462)
4,41200060,77,119.81907935141301,35.193535472713855,9.782821046781772,42.494032746887484,POINT (119.81907935141301 35.193535472713855)
4,41200069,77,119.78262831944602,35.14166649054744,7.29352959996832,226.14840727381338,POINT (119.78262831944602 35.14166649054744)
4,41200073,77,119.8735970112184,35.14026242451335,15.347221475358115,89.02810725773466,POINT (119.8735970112184 35.14026242451335)
4,41200076,77,119.96750868575744,35.18931027072919,5.0,350.65264882387964,POINT (119.96750868575744 35.18931027072919)
4,41200083,77,119.83324142967165,35.28181006571934,5.3008777396432745,74.53275976256668,POINT (119.83324142967165 35.28181006571934)
4,41200084,77,119.85886625794923,35.15161044298889,7.555121804669339,81.18194714693755,POINT (119.85886625794923 35.15161044298889)
4,41200096,77,119.84488544153983,35.15332075303841,13.530485692149693,271.37804883801476,POINT (119.84488544153983 35.15332075303841)
4,41200097,77,119.93811922124188,35.25071955214305,13.982644896467383,162.39792221463992,POINT (119.93811922124188 35.25071955214305)
4,41200105,77,119.93984049957717,35.140486741416424,9.165036214462239,337.9986618021258,POINT (119.93984049957717 35.140486741416424)
4,41200106,77,119.87123987564839,35.13141410388228,5.0,155.47461895877908,POINT (119.87123987564839 35.13141410388228)
5,41200010,77,119.87980203350999,35.083568516166444,6.842867392710915,182.00708022162925,POINT (119.87980203350999 35.083568516166444)
5,41200012,77,119.83575619253253,34.90967969047607,15.815966558148759,252.3039047068113,POINT (119.83575619253253 34.90967969047607)
5,41200017,77,119.79186184757978,34.96314963149025,16.04339488992095,110.5209136571497,POINT (119.79186184757978 34.96314963149025)
5,41200018,77,119.76808230851164,35.050439567092106,17.646374162566644,347.17631017060705,POINT (119.76808230851164 35.050439567092106)
5,41200034,77,119.92245307200147,35.06940366101353,8.37791674691093,50.2693210282915,POINT (119.92245307200147 35.06940366101353)
5,41200059,77,119.86856793357796,35.00454417641629,18.738680284064692,67.7278864188937,POINT (119.86856793357796 35.00454417641629)
5,41200070,77,119.88561043186427,35.081022981472266,5.2940889904645445,343.67049993411126,POINT (119.88561043186427 35.081022981472266)
5,41200079,77,119.7789883604348,35.07867732181967,7.242898638422215,211.7293011813045,POINT (119.7789883604348 35.07867732181967)
5,41200102,77,119.86126749346641,34.91551955502777,16.491067788576427,278.8098574054218,POINT (119.86126749346641 34.91551955502777)
6,41200011,77,119.90059390862059,34.774414647003326,14.928138574111374,308.4014342548454,POINT (119.90059390862059 34.774414647003326)
6,41200020,77,119.83309322025154,34.72730736177595,8.019819314233548,16.094510374633778,POINT (119.83309322025154 34.72730736177595)
6,41200047,77,119.88518555760393,34.7871989871829,14.813934766364142,144.45860423258497,POINT (119.88518555760393 34.7871989871829)
6,41200051,77,119.84852860716067,34.86334224447815,8.052951657970668,178.90413808421422,POINT (119.84852860716067 34.86334224447815)
6,41200055,77,119.97235283478669,34.825959029328146,10.03680711150988,153.9274192892471,POINT (119.97235283478669 34.825959029328146)
6,41200065,77,119.87160517171196,34.875201994515876,7.38957889696821,278.24657631196067,POINT (119.87160517171196 34.875201994515876)
6,41200075,77,119.89061583571026,34.90767903961671,7.203975007936233,305.20841452240296,POINT (119.89061583571026 34.90767903961671)
6,41200082,77,119.8687057467397,34.86639087010937,5.0,98.18282833609504,POINT (119.8687057467397 34.86639087010937)
6,41200086,77,119.8543363655459,34.84322953053555,13.393530418162626,128.94884984351177,POINT (119.8543363655459 34.84322953053555)
6,41200099,77,119.88845288511183,34.746762861809316,10.851932570775475,13.65169766198086,POINT (119.88845288511183 34.746762861809316)
6,41200100,77,120.00656687219457,34.804043932721214,7.044099643066923,284.22296676444563,POINT (120.00656687219457 34.804043932721214)
6,41200107,77,120.03008244063557,34.807474711084424,8.621526188859061,280.9742646239473,POINT (120.03008244063557 34.807474711084424)
6,41200108,77,119.88657019900572,34.87406911216684,8.322575216831964,130.54875050760927,POINT (119.88657019900572 34.87406911216684)
6,41200007,77,120.01333883648987,34.82775763795414,18.261357298576055,160.45225428579062,POINT (120.01333883648987 34.82775763795414)
7,41200025,77,119.99769836335102,34.92580616251459,9.158113541014647,355.3926861712056,POINT (119.99769836335102 34.92580616251459)
7,41200039,77,120.10702873634078,34.92665869385691,13.921985799074102,157.06101466612324,POINT (120.10702873634078 34.92665869385691)
7,41200055,77,119.97254526104298,34.82660718925978,9.34927627746416,146.60950631988345,POINT (119.97254526104298 34.82660718925978)
7,41200066,77,120.04744534333315,34.841442644317326,15.81270762288147,321.03158919085445,POINT (120.04744534333315 34.841442644317326)
7,41200092,77,120.04502215535362,34.83796802821937,17.83898149890464,80.50329521084605,POINT (120.04502215535362 34.83796802821937)
7,41200100,77,120.00609833959304,34.804013971589185,5.547723467416233,283.9660228660511,POINT (120.00609833959304 34.804013971589185)
7,41200101,77,120.07752244501715,34.74700294944802,10.25568222422071,129.13943971495956,POINT (120.07752244501715 34.74700294944802)
7,41200107,77,120.03067005057196,34.8078877802114,9.546925364787471,293.7301902140585,POINT (120.03067005057196 34.8078877802114)
7,41200000,77,119.98532257817399,34.9232329945825,5.848928887759484,92.96169498272256,POINT (119.98532257817399 34.9232329945825)
7,41200006,77,119.93058702443355,34.80844034476236,15.477963719918543,320.15793099465805,POINT (119.93058702443355 34.80844034476236)
8,41200035,77,120.1726281741383,34.820740701071664,9.737492662650068,323.8651968834917,POINT (120.1726281741383 34.820740701071664)
8,41200037,77,120.19256647565147,34.8266129222518,13.901828193923096,180.5412802204048,POINT (120.19256647565147 34.8266129222518)
8,41200039,77,120.10771636686572,34.926255672121336,14.694579555546637,149.19678141859808,POINT (120.10771636686572 34.926255672121336)
8,41200050,77,120.06045128940758,34.94183563375244,20.0,1.5151124616623877,POINT (120.06045128940758 34.94183563375244)
8,41200053,77,120.17752024641199,34.91754640829936,19.87696009437291,28.866951867288122,POINT (120.17752024641199 34.91754640829936)
8,41200078,77,120.21735830435965,34.82377056062064,20.0,170.21288014875444,POINT (120.21735830435965 34.82377056062064)
8,41200001,77,120.13339824400124,34.843530881291116,14.816055771826338,98.78541188141202,POINT (120.13339824400124 34.843530881291116)
8,41200003,77,120.16488815695575,34.88826892752448,7.035179328559906,352.9283604469185,POINT (120.16488815695575 34.88826892752448)
9,41200013,77,120.25401487110317,34.99517452115736,14.831966142026804,275.08062498137565,POINT (120.25401487110317 34.99517452115736)
9,41200024,77,120.24131645379673,35.04731732079063,6.240413518447982,105.21134461367154,POINT (120.24131645379673 35.04731732079063)
9,41200026,77,120.26827124071843,34.97439900619964,11.316535846257782,343.9690973320493,POINT (120.26827124071843 34.97439900619964)
9,41200027,77,120.14724168855308,35.04904705424851,6.721088603204649,295.3003317496531,POINT (120.14724168855308 35.04904705424851)
9,41200041,77,120.11664872298212,35.13713455261589,19.47378640678064,338.22337262979346,POINT (120.11664872298212 35.13713455261589)
9,41200042,77,120.16834779875336,35.05694402479016,11.399141275797142,130.7066824858211,POINT (120.16834779875336 35.05694402479016)
9,41200043,77,120.261140700139,35.04420944625251,17.09157209231248,90.24170816103876,POINT (120.261140700139 35.04420944625251)
9,41200045,77,120.21208588028462,35.08202710519177,5.9723234199959645,165.1248918460853,POINT (120.21208588028462 35.08202710519177)
9,41200046,77,120.29667016333178,34.948217071652486,6.34570681825195,113.97640223001827,POINT (120.29667016333178 34.948217071652486)
9,41200052,77,120.22101173737244,34.98321894149462,12.937585927379034,211.06309755582072,POINT (120.22101173737244 34.98321894149462)
9,41200067,77,120.17576993840568,35.09775834519357,5.0,178.34944081717597,POINT (120.17576993840568 35.09775834519357)
9,41200077,77,120.13861834418442,35.0187147053967,6.982613831497584,112.62292015297419,POINT (120.13861834418442 35.0187147053967)
9,41200085,77,120.20194098326647,35.01502816650483,14.202818860523731,264.3858076008491,POINT (120.20194098326647 35.01502816650483)
9,41200087,77,120.28541897707505,35.073344145466024,11.246308825634463,290.6012480650547,POINT (120.28541897707505 35.073344145466024)
9,41200090,77,120.27057625342225,35.12280484029818,5.857745575701067,238.87537380739414,POINT (120.27057625342225 35.12280484029818)
0,41200015,81,119.97396264113067,35.01294552246905,17.64413085374427,348.4995526044918,POINT (119.97396264113067 35.01294552246905)
0,41200019,81,119.96903611275518,35.01908206839432,10.38313551391584,250.417851000053,POINT (119.96903611275518 35.01908206839432)
0,41200021,81,120.07558566503582,34.982412604614574,8.135610612495583,115.07884786006301,POINT (120.07558566503582 34.982412604614574)
0,41200025,81,119.99753135791812,34.92596618124526,8.889110953389412,15.330379165455117,POINT (119.99753135791812 34.92596618124526)
0,41200028,81,120.01526226930208,34.989513901663905,19.32056027818517,16.364386993739963,POINT (120.01526226930208 34.989513901663905)
0,41200049,81,119.99570563302974,34.96054187919328,11.37969267860061,318.0822033657682,POINT (119.99570563302974 34.96054187919328)
0,41200050,81,120.0602693848202,34.94227331627321,19.243364281031273,12.398607651516906,POINT (120.0602693848202 34.94227331627321)
0,41200055,81,119.97219364332635,34.8260299092584,8.09367855969513,163.18621819687894,POINT (119.97219364332635 34.8260299092584)
0,41200066,81,120.04693932098279,34.8413320441192,16.302591807802745,308.24926236656927,POINT (120.04693932098279 34.8413320441192)
0,41200074,81,119.96601157069777,34.977216378447004,19.09269009201126,329.08521255934227,POINT (119.96601157069777 34.977216378447004)
0,41200075,81,119.88981412579663,34.90751638963837,8.864658061948354,318.711737968743,POINT (119.88981412579663 34.90751638963837)
0,41200089,81,120.05556216587733,34.998341794504064,17.16156608423424,227.07175941421025,POINT (120.05556216587733 34.998341794504064)
0,41200091,81,120.0385625415006,34.99183405817444,6.853367530774649,154.46909360463047,POINT (120.0385625415006 34.99183405817444)
0,41200092,81,120.04521281333918,34.8380485134768,18.506192600326383,78.58172035994102,POINT (120.04521281333918 34.8380485134768)
0,41200098,81,120.06574243601877,34.98052991819019,5.411803766089745,147.61636229408091,POINT (120.06574243601877 34.98052991819019)
0,41200108,81,119.88687193990955,34.873929344370204,7.641713222453592,129.93965566998816,POINT (119.88687193990955 34.873929344370204)
0,41200007,81,120.01355089711136,34.82740330749276,17.816260245702672,166.02745068464344,POINT (120.01355089711136 34.82740330749276)
1,41200035,81,120.17295101266018,34.821323336407566,10.155131926981147,337.42394603402676,POINT (120.17295101266018 34.821323336407566)
1,41200037,81,120.1931133484997,34.826189551807644,12.386137656788485,190.49346366410072,POINT (120.1931133484997 34.826189551807644)
1,41200039,81,120.10792420402386,34.92635357528351,14.354884462085957,140.66030155531809,POINT (120.10792420402386 34.92635357528351)
