SendShipNO,SendTime,Lon,Lat,SOG,COG,geometry
4,315,119.90618985917055,35.19843638024434,19.74254325145035,92.31384534447915,POINT (119.90618985917055 35.19843638024434)
5,315,119.86472938003882,35.018613504838875,9.74454120530014,27.602740584059617,POINT (119.86472938003882 35.018613504838875)
6,315,119.91502462180883,34.818133837503126,13.26417349778677,308.5347294116828,POINT (119.91502462180883 34.818133837503126)
7,315,120.0205917232755,34.81042363164994,17.6857039715017,170.72421089796967,POINT (120.0205917232755 34.81042363164994)
8,315,120.13774712346144,34.87809336533683,10.141467701274236,306.4321933847512,POINT (120.13774712346144 34.87809336533683)
9,315,120.22845935247418,35.04477237652897,22.65668250078366,102.58428496471484,POINT (120.22845935247418 35.04477237652897)
0,320,119.99361818387298,34.92172968999553,9.109353877405525,89.76722935957822,POINT (119.99361818387298 34.92172968999553)
1,320,120.15388733270835,34.844193358319316,15.761349544650095,103.07276287211872,POINT (120.15388733270835 34.844193358319316)
2,320,120.07582364617467,35.095473261777556,17.566584532106827,356.12714066228835,POINT (120.07582364617467 35.095473261777556)
3,320,120.1600970182632,34.89693268653327,9.004551320985426,317.4709462314344,POINT (120.1600970182632 34.89693268653327)
4,320,119.9067470386146,35.19841789902182,19.630230627832116,93.1561406365927,POINT (119.9067470386146 35.19841789902182)
5,320,119.86485662867562,35.01881372168898,9.688066749908542,30.559437394607706,POINT (119.86485662867562 35.01881372168898)
6,320,119.91473291109739,34.81832543542568,13.499966885101868,308.9535706288692,POINT (119.91473291109739 34.81832543542568)
7,320,120.02067186258192,34.81001892744652,17.362177086807236,169.59604932836885,POINT (120.02067186258192 34.81001892744652)
8,320,120.13751755540562,34.87823300831179,10.386998906146733,303.80928372098447,POINT (120.13751755540562 34.87823300831179)
9,320,120.22908275110169,35.04465792389793,22.537988724760503,101.71929300030241,POINT (120.22908275110169 35.04465792389793)
0,324,119.99382332607898,34.921730376267185,9.17579089263246,87.98503485287023,POINT (119.99382332607898 34.921730376267185)
1,324,120.15423275664351,34.84412723023629,15.71925918919871,107.43783711492586,POINT (120.15423275664351 34.84412723023629)
2,324,120.07579686949678,35.09579834580641,18.01608433178123,359.4697321910762,POINT (120.07579686949678 35.09579834580641)
3,324,120.15995998476825,34.897055771845,8.589519212098216,321.72675361332625,POINT (120.15995998476825 34.897055771845)
4,324,119.90718993513823,35.19839785195545,19.653674151832575,91.03833489195499,POINT (119.90718993513823 35.19839785195545)
5,324,119.86496768777964,35.01896846018821,9.200859103974022,28.202669291599406,POINT (119.86496768777964 35.01896846018821)
6,324,119.91449678271185,34.818482866327535,13.995832163182852,304.9298307971524,POINT (119.91449678271185 34.818482866327535)
7,324,120.02074237614428,34.80970217038111,16.977199682923533,169.05795582077906,POINT (120.02074237614428 34.80970217038111)
8,324,120.13732329758807,34.87834021378853,9.975355950048186,303.9237205946538,POINT (120.13732329758807 34.87834021378853)
9,324,120.2295804721913,35.04457301141397,22.154875408960656,99.15349768930349,POINT (120.2295804721913 35.04457301141397)
0,328,119.9940298383934,34.92173636038072,9.536643016163763,83.29978891857164,POINT (119.9940298383934 34.92173636038072)
1,328,120.15457016994202,34.84403985302362,15.42408596190484,110.4679833594122,POINT (120.15457016994202 34.84403985302362)
2,328,120.07579310662305,35.09613249697596,18.50823832479905,3.4079835746676963,POINT (120.07579310662305 35.09613249697596)
3,328,120.15984020303439,34.897180852479856,8.588510732220787,320.24363445522647,POINT (120.15984020303439 34.897180852479856)
4,328,119.90763396124267,35.198391245292754,19.293351834409325,91.46334463280338,POINT (119.90763396124267 35.198391245292754)
5,328,119.8650657269457,35.019118860793796,8.767795992801236,30.743219850209517,POINT (119.8650657269457 35.019118860793796)
6,328,119.91423869691079,34.818631511118895,14.237525867219027,308.3774437193548,POINT (119.91423869691079 34.818631511118895)
7,328,120.02081484964559,34.80939298459428,16.755086763730816,169.64118336812237,POINT (120.02081484964559 34.80939298459428)
8,328,120.13713698799387,34.87844347751513,10.230973156639047,303.38182780464086,POINT (120.13713698799387 34.87844347751513)
9,328,120.23007378533914,35.04450763873109,21.680637368762813,103.36597449265214,POINT (120.23007378533914 35.04450763873109)
0,332,119.99424313816317,34.92175699900842,9.12833600441526,87.99796129926906,POINT (119.99424313816317 34.92175699900842)
1,332,120.1548952868309,34.84393980783279,15.911314310543421,109.98595140392452,POINT (120.1548952868309 34.84393980783279)
2,332,120.07581793672225,35.09647518389645,18.58508267829112,5.797979859420839,POINT (120.07581793672225 35.09647518389645)
3,332,120.1597165464073,34.89730332254089,8.556920916722628,319.54761322864715,POINT (120.1597165464073 34.89730332254089)
4,332,119.90806977611437,35.19838210593778,19.745232350016146,95.00144000561438,POINT (119.90806977611437 35.19838210593778)
5,332,119.86516678239236,35.01925863471623,8.97174371939999,27.741235482875148,POINT (119.86516678239236 35.01925863471623)
6,332,119.91398765513694,34.818795469649494,14.199897285677125,307.7402450100212,POINT (119.91398765513694 34.818795469649494)
7,332,120.0208826051368,34.80908725919027,16.918047136207623,165.30068986014464,POINT (120.0208826051368 34.80908725919027)
8,332,120.13694469706402,34.87854789331903,10.349055968475282,305.72210087411617,POINT (120.13694469706402 34.87854789331903)
9,332,120.23054952026547,35.04441467510083,21.25996596624852,103.83912847227145,POINT (120.23054952026547 35.04441467510083)
0,336,119.99444858413936,34.92176291399809,9.16266672524296,83.90141660484115,POINT (119.99444858413936 34.92176291399809)
1,336,120.15523171464544,34.84383893219284,15.92470506720385,107.50247497474136,POINT (120.15523171464544 34.84383893219284)
2,336,120.07586030819391,35.0968181397212,18.93799812178094,9.896066923865384,POINT (120.07586030819391 35.0968181397212)
3,336,120.1595915544537,34.89742410008583,8.12334699424902,315.7371686840103,POINT (120.1595915544537 34.89742410008583)
4,336,119.90851424500809,35.1983501767465,20.23942019269382,98.80903940378515,POINT (119.90851424500809 35.1983501767465)
5,336,119.86526094177985,35.01940591871886,8.513799198949009,29.215343976897934,POINT (119.86526094177985 35.01940591871886)
6,336,119.91373508669031,34.81895668841716,13.77277970721287,305.0923035179147,POINT (119.91373508669031 34.81895668841716)
7,336,120.02097914956279,34.80878371627014,17.120369824788284,166.49929998268934,POINT (120.02097914956279 34.80878371627014)
8,336,120.13675558234948,34.87865997160796,10.04348716992993,307.46132523316277,POINT (120.13675558234948 34.87865997160796)
9,336,120.2310150926693,35.04432035015196,21.701346279584968,99.71099982574815,POINT (120.2310150926693 35.04432035015196)
0,341,119.99470505521019,34.921785483726154,9.452923716770943,82.38582558688614,POINT (119.99470505521019 34.921785483726154)
1,341,120.15565884033559,34.843727885688644,16.27454251281923,104.68335869834468,POINT (120.15565884033559 34.843727885688644)
2,341,120.0759521248262,35.09725068819336,18.94732501542708,9.610998795964772,POINT (120.0759521248262 35.09725068819336)
3,341,120.15943199828027,34.89755898440003,8.333534209111342,310.98750165682867,POINT (120.15943199828027 34.89755898440003)
4,341,119.90907916931295,35.1982783140577,20.48839271235985,102.80460955882657,POINT (119.90907916931295 35.1982783140577)
5,341,119.86537805982553,35.01957820488018,8.484805201661315,27.20756625255295,POINT (119.86537805982553 35.01957820488018)
6,341,119.91341824888679,34.819140274793185,13.710916003611334,308.8418933737352,POINT (119.91341824888679 34.819140274793185)
7,341,120.02109150801363,34.80839772700995,16.975225663876497,164.0970282073571,POINT (120.02109150801363 34.80839772700995)
8,341,120.13653128143886,34.878801608202664,9.61508970486495,305.5398315197949,POINT (120.13653128143886 34.878801608202664)
9,341,120.23161813333965,35.044235477206904,21.52272497822231,98.01917402405832,POINT (120.23161813333965 35.044235477206904)
0,346,119.99496881063111,34.92181452439963,9.18600002434812,77.5916675142942,POINT (119.99496881063111 34.92181452439963)
1,346,120.15610159054779,34.84363223672528,16.207902981665516,102.18638979328612,POINT (120.15610159054779 34.84363223672528)
2,346,120.0760413661984,35.09768381993996,18.742233186910603,14.491686816974397,POINT (120.0760413661984 35.09768381993996)
3,346,120.15925496869603,34.897685716929075,8.772223486004995,314.67229549944955,POINT (120.15925496869603 34.897685716929075)
4,346,119.90964347705746,35.19817303554737,20.640396979319082,101.57939489957535,POINT (119.90964347705746 35.19817303554737)
5,346,119.86548739530039,35.01975316298276,8.29813900876731,23.490022120245346,POINT (119.86548739530039 35.01975316298276)
6,346,119.91311800134676,34.81933965606658,13.644769893483941,305.59806430945844,POINT (119.91311800134676 34.81933965606658)
7,346,120.02122226466985,34.80801919788864,16.718618857037942,165.93923355428592,POINT (120.02122226466985 34.80801919788864)
8,346,120.13631115124834,34.87893119370682,9.767936336198359,300.8284655319363,POINT (120.13631115124834 34.87893119370682)
9,346,120.23221897095507,35.04416586111851,21.314327309221696,101.03796607906683,POINT (120.23221897095507 35.04416586111851)
0,350,119.99517084863999,34.92185113684827,9.462596121702205,82.38524389790692,POINT (119.99517084863999 34.92185113684827)
1,350,120.15645803214268,34.84356877341832,15.850360877457065,98.22113380832151,POINT (120.15645803214268 34.84356877341832)
2,350,120.0761472135687,35.098020393660725,18.693463375787555,18.289286368912755,POINT (120.0761472135687 35.098020393660725)
3,350,120.15911452265159,34.897800113116475,9.15348112087599,311.32929496988595,POINT (120.15911452265159 34.897800113116475)
4,350,119.91010037834381,35.19809618984554,20.26620563067293,103.90799467792246,POINT (119.91010037834381 35.19809618984554)
5,350,119.86556197069031,35.01989432502737,8.250199021583649,21.806013916028775,POINT (119.86556197069031 35.01989432502737)
6,350,119.91286845310908,34.819486982506874,14.096605963027237,305.9717495082556,POINT (119.91286845310908 34.819486982506874)
7,350,120.02131361086337,34.80771837471948,17.12584537040245,163.5661945908368,POINT (120.02131361086337 34.80771837471948)
8,350,120.13612235505238,34.879024044780294,9.94413165042362,298.69583542983196,POINT (120.13612235505238 34.879024044780294)
9,350,120.232690794152,35.044090167631296,21.19231711373844,102.97276634261033,POINT (120.232690794152 35.044090167631296)
0,354,119.99538206874695,34.921874394970644,9.548149800821275,77.95341391383107,POINT (119.99538206874695 34.921874394970644)
1,354,120.15681098174808,34.84352673159453,16.05995538163815,102.58836902762425,POINT (120.15681098174808 34.84352673159453)
2,354,120.0762796074527,35.09834960775983,18.907115348429784,18.834614251504426,POINT (120.0762796074527 35.09834960775983)
3,354,120.15895977310818,34.897912237210605,9.646405138256341,311.4561660971432,POINT (120.15895977310818 34.897912237210605)
4,354,119.9105448907301,35.19800583764984,20.5015081134953,101.21433264091735,POINT (119.9105448907301 35.19800583764984)
5,354,119.86563106981426,35.020036403421436,8.454309174209843,23.013933343772152,POINT (119.86563106981426 35.020036403421436)
6,354,119.91261184999176,34.81964057096385,14.58986983214109,306.29830236390404,POINT (119.91261184999176 34.81964057096385)
7,354,120.0214225706954,34.80741368401826,17.527760916962574,162.08540525376088,POINT (120.0214225706954 34.80741368401826)
8,354,120.13592601775625,34.879112611091244,9.961477920255946,300.71161289431285,POINT (120.13592601775625 34.879112611091244)
9,354,120.2331565589209,35.044001924548006,21.13319766246816,102.22983385527773,POINT (120.2331565589209 35.044001924548006)
0,359,119.99564493235067,34.92192059870759,9.952532347488155,73.92393181871958,POINT (119.99564493235067 34.92192059870759)
1,359,120.15725178626431,34.843445574768296,15.62030833824724,105.8341807241442,POINT (120.15725178626431 34.843445574768296)
2,359,120.07645180465009,35.098764500508786,19.142330999504274,16.282089947471906,POINT (120.07645180465009 35.098764500508786)
3,359,120.15875631651431,34.89806031131599,9.944675019155433,311.8446396011134,POINT (120.15875631651431 34.89806031131599)
4,359,119.91111290203419,35.1979133954473,20.39383294544019,96.40553856509726,POINT (119.91111290203419 35.1979133954473)
5,359,119.8657242247147,35.02021681977872,8.539750930735119,18.532929683189572,POINT (119.8657242247147 35.02021681977872)
6,359,119.91228125021527,34.819840831457086,14.54882827621472,309.2789031714772,POINT (119.91228125021527 34.819840831457086)
7,359,120.02157413237929,34.80702698367629,17.345929090780213,166.20659249239637,POINT (120.02157413237929 34.80702698367629)
8,359,120.13568505347688,34.87923056982419,10.04999405704858,296.12117773811866,POINT (120.13568505347688 34.87923056982419)
9,359,120.23373882538016,35.043898128444155,21.421590010133468,103.46204484299957,POINT (120.23373882538016 35.043898128444155)
0,363,119.99586030065564,34.92197171854702,9.905145136356863,78.75043586512093,POINT (119.99586030065564 34.92197171854702)
1,363,120.15758988883869,34.843366517438255,15.472654713205511,106.46221801114845,POINT (120.15758988883869 34.843366517438255)
2,363,120.07657292853112,35.099105315371204,18.772234762350692,12.59581629957472,POINT (120.07657292853112 35.099105315371204)
3,363,120.15858952708248,34.89818336794221,9.673211555549726,308.7491219544585,POINT (120.15858952708248 34.89818336794221)
4,363,119.91157084608591,35.19787119378289,20.637648757599628,92.00466070576532,POINT (119.91157084608591 35.19787119378289)
5,363,119.86578542571873,35.020367004155084,8.318945391278666,16.784827791631244,POINT (119.86578542571873 35.020367004155084)
6,363,119.91202794372342,34.82001168256533,14.410085738854916,311.35926827259715,POINT (119.91202794372342 34.82001168256533)
7,363,120.02166713812541,34.80671451171001,17.701394135411686,162.58035113860814,POINT (120.02166713812541 34.80671451171001)
8,363,120.13548194663925,34.87931264309962,10.072951595818045,294.89714175236077,POINT (120.13548194663925 34.87931264309962)
9,363,120.23420868465146,35.04380562752294,20.928259579549817,103.98845795174022,POINT (120.23420868465146 35.04380562752294)
0,368,119.99613377588302,34.922016520881144,10.044232685742752,82.58056838079838,POINT (119.99613377588302 34.922016520881144)
1,368,120.1580071950062,34.84326485254515,15.463386690343581,108.35844392817437,POINT (120.1580071950062 34.84326485254515)
2,368,120.07668841648362,35.09953007842722,18.854091439998992,9.177973855538806,POINT (120.07668841648362 35.09953007842722)
3,368,120.15837722018942,34.89832374897126,9.335766503211389,303.7953719804733,POINT (120.15837722018942 34.89832374897126)
4,368,119.9121534019356,35.19785445476081,20.74127257208835,94.63322909106546,POINT (119.9121534019356 35.19785445476081)
5,368,119.86585313300681,35.020551665692395,7.942665068363257,13.49989702761055,POINT (119.86585313300681 35.020551665692395)
6,368,119.9117238471816,34.820232458960255,14.313504007673119,315.53037416248077,POINT (119.9117238471816 34.820232458960255)
7,368,120.02181610415369,34.806322904602446,17.296816128942748,163.67915925392595,POINT (120.02181610415369 34.806322904602446)
8,368,120.13522487543125,34.879410965987226,9.969686714757053,293.47778149432185,POINT (120.13522487543125 34.879410965987226)
9,368,120.2347811959225,35.04368833314742,20.93013604668426,99.85805118244338,POINT (120.2347811959225 35.04368833314742)
0,373,119.99641415651153,34.9220465933671,10.487731660032134,85.59077132239929,POINT (119.99641415651153 34.9220465933671)
1,373,120.1584199443812,34.84315192678063,15.074769892939772,112.28356893664142,POINT (120.1584199443812 34.84315192678063)
2,373,120.0767732551887,35.09996161798792,18.70298524746145,8.686221659049103,POINT (120.0767732551887 35.09996161798792)
3,373,120.15815888447001,34.898444149351704,8.945352431133255,299.52669948767846,POINT (120.15815888447001 34.898444149351704)
4,373,119.91273732671755,35.19781560908036,21.061922569344986,92.56411104050403,POINT (119.91273732671755 35.19781560908036)
5,373,119.8659053908899,35.020730732264845,8.392346995543903,13.621436443553462,POINT (119.8659053908899 35.020730732264845)
6,373,119.91144192974225,34.820469293197675,14.140222732133958,315.6826945984921,POINT (119.91144192974225 34.820469293197675)
7,373,120.02195274145191,34.8059380159338,17.128531718870967,165.65633317530478,POINT (120.02195274145191 34.8059380159338)
8,373,120.13496759234012,34.87950305739018,10.12694276556456,289.1880697442815,POINT (120.13496759234012 34.87950305739018)
9,373,120.23536254424259,35.043605249060214,20.743774283319738,95.36093499249286,POINT (120.23536254424259 35.043605249060214)
0,378,119.99670851537975,34.922065287623305,10.670642562492596,84.55603562130784,POINT (119.99670851537975 34.922065287623305)
1,378,120.15881223590503,34.8430193889413,15.07301507646742,114.77351416626344,POINT (120.15881223590503 34.8430193889413)
2,378,120.07685294076677,35.10039027679501,18.578308069480567,8.772155608385738,POINT (120.07685294076677 35.10039027679501)
3,378,120.15793983680477,34.898546365213825,8.972002637533743,300.6865818854315,POINT (120.15793983680477 34.898546365213825)
4,378,119.91333162691873,35.19779376166316,20.601827883728454,92.20300828181539,POINT (119.91333162691873 35.19779376166316)
5,378,119.86596109528921,35.020919840082634,8.594306106548402,12.909149829910007,POINT (119.86596109528921 35.020919840082634)
6,378,119.91116417966893,34.82070387004642,13.782375058032672,314.010251171193,POINT (119.91116417966893 34.82070387004642)
7,378,120.02207202543615,34.80555324832009,17.085509178238592,166.44749754828243,POINT (120.02207202543615 34.80555324832009)
8,378,120.13469849208364,34.879580230046116,9.821017896625385,290.51916553696117,POINT (120.13469849208364 34.879580230046116)
9,378,120.23594479262519,35.043560312453344,20.769594641382536,90.5964921319614,POINT (120.23594479262519 35.043560312453344)
0,382,119.99694773683811,34.92208406512278,11.113463342862712,82.75104877959534,POINT (119.99694773683811 34.92208406512278)
1,382,120.1591201493159,34.84290223187331,15.47156300013289,109.92074867416949,POINT (120.1591201493159 34.84290223187331)
2,382,120.076916886127,35.10073083937822,18.3085339562681,10.800289825950365,POINT (120.076916886127 35.10073083937822)
3,382,120.15776612753184,34.89863129597185,8.668049789218077,304.8794263002401,POINT (120.15776612753184 34.89863129597185)
4,382,119.91379680309171,35.19777907197692,20.39574731070524,88.47745715725713,POINT (119.91379680309171 35.19777907197692)
5,382,119.86600438658526,35.02107522172039,8.435178161227737,15.294211338417819,POINT (119.86600438658526 35.02107522172039)
6,382,119.91094122126712,34.82088149181099,14.086992581225452,318.4878432811705,POINT (119.91094122126712 34.82088149181099)
7,382,120.02216206350433,34.80524515254145,16.984333073476094,167.18469227455736,POINT (120.02216206350433 34.80524515254145)
8,382,120.1344914592281,34.87964408368245,9.784211965127996,290.43740096476756,POINT (120.1344914592281 34.87964408368245)
9,382,120.23641319466604,35.04355630096903,21.24326593688492,93.46872945335878,POINT (120.23641319466604 35.04355630096903)
0,386,119.99719601430382,34.922110075828996,11.527562421106756,83.07269288786512,POINT (119.99719601430382 34.922110075828996)
1,386,120.15944741014364,34.84280445117487,15.45018172039211,105.52055185579954,POINT (120.15944741014364 34.84280445117487)
2,386,120.07699431631784,35.101064413576665,18.004157117235664,6.192096059533966,POINT (120.07699431631784 35.101064413576665)
3,386,120.15760603380853,34.8987232391181,8.195160944756019,308.02722095757434,POINT (120.15760603380853 34.8987232391181)
4,386,119.91425750406903,35.197789122563286,20.4930446627182,88.61563180249084,POINT (119.91425750406903 35.197789122563286)
5,386,119.86605455438388,35.02122613965836,8.346748286491755,12.152684469022363,POINT (119.86605455438388 35.02122613965836)
6,386,119.91073121669352,34.821077156908835,13.64192894838432,319.8706765696491,POINT (119.91073121669352 34.821077156908835)
7,386,120.02224678327808,34.80493795671184,16.926914100517408,171.47412001135112,POINT (120.02224678327808 34.80493795671184)
8,386,120.13428509215306,34.87970745539204,10.256169712147983,286.6542805763029,POINT (120.13428509215306 34.87970745539204)
9,386,120.23689142716144,35.04353245989241,21.056302696263653,88.61239958394263,POINT (120.23689142716144 35.04353245989241)
0,391,119.99751814989244,34.92214231164013,11.144094859763529,80.24905916820326,POINT (119.99751814989244 34.92214231164013)
1,391,120.15986607473504,34.84270859361918,15.329087895681662,106.12954267928615,POINT (120.15986607473504 34.84270859361918)
2,391,120.07704910278444,35.10147940816636,18.123014292320768,2.278535794570794,POINT (120.07704910278444 35.10147940816636)
3,391,120.15742436144961,34.898840293654956,8.29324071265102,310.74809782121946,POINT (120.15742436144961 34.898840293654956)
4,391,119.91483616298062,35.19780059999663,20.57603878693725,91.92749094959484,POINT (119.91483616298062 35.19780059999663)
5,391,119.8661040780551,35.021415326368135,7.970544991523733,12.916037799149509,POINT (119.8661040780551 35.021415326368135)
6,391,119.91048400906018,34.8213190011539,13.24678820276276,315.33399806640654,POINT (119.91048400906018 34.8213190011539)
7,391,120.02231732653374,34.80454982085822,17.277238483333967,168.28152588558575,POINT (120.02231732653374 34.80454982085822)
8,391,120.13400863091972,34.87977560764322,10.271378839831469,281.66394085847884,POINT (120.13400863091972 34.87977560764322)
9,391,120.23748487012463,35.043544280589416,21.544184901887082,89.65525435488237,POINT (120.23748487012463 35.043544280589416)
0,395,119.99776549213455,34.92217732072394,11.301077900443735,82.87839789791293,POINT (119.99776549213455 34.92217732072394)
1,395,120.16019738135763,34.84262960109086,14.934173265939787,110.29573878547946,POINT (120.16019738135763 34.84262960109086)
2,395,120.07706536471576,35.10181529091323,18.51366932553028,358.23020678521965,POINT (120.07706536471576 35.10181529091323)
3,395,120.15728290993268,34.898940703398,8.439108177870146,309.2819985676344,POINT (120.15728290993268 34.898940703398)
4,395,119.91530083747223,35.19778776269952,20.101243329695727,96.74038517862053,POINT (119.91530083747223 35.19778776269952)
5,395,119.86614424863286,35.021559426670116,7.900392741452161,14.082523548701563,POINT (119.86614424863286 35.021559426670116)
6,395,119.91027455293288,34.821493757500434,13.622310794956434,319.51269790761836,POINT (119.91027455293288 34.821493757500434)
7,395,120.02239623872654,34.80423602375619,17.492786914658993,164.92543492221844,POINT (120.02239623872654 34.80423602375619)
8,395,120.1337822096803,34.8798141254775,10.246203188467277,285.79762091346026,POINT (120.1337822096803 34.8798141254775)
9,395,120.23797075843302,35.0435466840266,21.735770017525137,90.40224980036413,POINT (120.23797075843302 35.0435466840266)
0,399,119.9980180319941,34.922203308274995,11.696832683757282,82.46812158151855,POINT (119.9980180319941 34.922203308274995)
1,399,120.1605125180462,34.84253351423787,14.696415765451436,114.2898737212049,POINT (120.1605125180462 34.84253351423787)
2,399,120.07705246001028,35.102158521539465,18.380467797205863,356.51125612089726,POINT (120.07705246001028 35.102158521539465)
3,399,120.15713584435393,34.899039811610976,8.097867143438197,307.9804061661297,POINT (120.15713584435393 34.899039811610976)
4,399,119.91575190685975,35.19774400192485,19.93343479392881,100.77706867298475,POINT (119.91575190685975 35.19774400192485)
5,399,119.86618759210384,35.02170156226456,7.659532529137792,15.33516756321606,POINT (119.86618759210384 35.02170156226456)
6,399,119.91007561049146,34.82168593341398,13.92479032549867,321.82298082730745,POINT (119.91007561049146 34.82168593341398)
7,399,120.02249854702337,34.80392271459443,17.34560609045143,169.89623816652028,POINT (120.02249854702337 34.80392271459443)
8,399,120.13356029185199,34.87986586594351,10.685836313543009,286.8035730202608,POINT (120.13356029185199 34.87986586594351)
9,399,120.23846096435692,35.04354385262464,21.53503173978897,88.55530473723636,POINT (120.23846096435692 35.04354385262464)
0,403,119.99827917514305,34.9222317467796,11.534523849088668,86.12920400066942,POINT (119.99827917514305 34.9222317467796)
1,403,120.1608138953184,34.842421377691636,14.626410182657771,116.7779508914214,POINT (120.1608138953184 34.842421377691636)
2,403,120.077027215835,35.102498813497945,18.74813470293264,352.35125513585507,POINT (120.077027215835 35.102498813497945)
3,403,120.15699213970551,34.89913224680473,8.423172261800367,303.96371351486846,POINT (120.15699213970551 34.89913224680473)
4,403,119.91619437909723,35.197674867365045,19.741888114078534,100.19751770624727,POINT (119.91619437909723 35.197674867365045)
5,403,119.86623326619711,35.02183857590728,7.415993920139743,15.786812369582702,POINT (119.86623326619711 35.02183857590728)
6,403,119.90988201795147,34.821888977172016,14.199824868794739,317.21875006303867,POINT (119.90988201795147 34.821888977172016)
7,403,120.02256697706747,34.80360595946232,17.830365469229974,174.02556490884302,POINT (120.02256697706747 34.80360595946232)
8,403,120.13333003731387,34.87992316650084,10.370842811194525,291.6007417672936,POINT (120.13333003731387 34.87992316650084)
9,403,120.2389465006796,35.04355392231589,21.35317933480561,93.22687938502389,POINT (120.2389465006796 35.04355392231589)
0,408,119.99860313531109,34.92224980022803,11.213950204899122,89.72859323649409,POINT (119.99860313531109 34.92224980022803)
1,408,120.16118112278629,34.84226858721929,15.072481416320313,114.32057282275267,POINT (120.16118112278629 34.84226858721929)
2,408,120.0769568156546,35.10292962510497,18.59721080948474,350.2996926597498,POINT (120.0769568156546 35.10292962510497)
3,408,120.15679553318893,34.899241354139136,8.29170213557634,303.3563593406793,POINT (120.15679553318893 34.899241354139136)
4,408,119.91674318065284,35.19759383177556,20.092632019082025,104.0640772100434,POINT (119.91674318065284 35.19759383177556)
5,408,119.86629013084932,35.02200403383528,7.11212060811246,13.542438984187019,POINT (119.86629013084932 35.02200403383528)
6,408,119.90961084978096,34.82213062395887,14.153433643449462,317.66409649565054,POINT (119.90961084978096 34.82213062395887)
7,408,120.02261914517916,34.803194784104434,17.6060272588272,172.95083734333923,POINT (120.02261914517916 34.803194784104434)
8,408,120.13305873604953,34.880011687890786,10.01962641146773,295.85829417922463,POINT (120.13305873604953 34.880011687890786)
9,408,120.23954753262993,35.04352605268703,20.91699170060537,94.9055189821954,POINT (120.23954753262993 35.04352605268703)
0,413,119.99891880838435,34.92225103144354,11.601464849605483,89.83090333758025,POINT (119.99891880838435 34.92225103144354)
1,413,120.16156738941402,34.842124658925044,14.968169253116983,118.69808402028205,POINT (120.16156738941402 34.842124658925044)
2,413,120.07686841100734,35.10335464019034,18.53189836400117,348.89898585539015,POINT (120.07686841100734 35.10335464019034)
3,413,120.15660062407729,34.899347062267275,8.566538117362835,306.08274590233617,POINT (120.15660062407729 34.899347062267275)
4,413,119.91729368505983,35.197480627168275,19.714223469603805,105.73384473533747,POINT (119.91729368505983 35.197480627168275)
5,413,119.86633706978397,35.022164347204345,7.581706790316393,9.380580750677861,POINT (119.86633706978397 35.022164347204345)
6,413,119.9093428450706,34.82237320645473,14.489242591927145,318.0190103828176,POINT (119.9093428450706 34.82237320645473)
7,413,120.02267987974327,34.80278965041623,17.997634945908253,170.34039602375427,POINT (120.02267987974327 34.80278965041623)
8,413,120.13280505038968,34.88011301130879,9.617346180984548,290.9207980132711,POINT (120.13280505038968 34.88011301130879)
9,413,120.24013506180555,35.04348458014205,20.92328470963241,94.96950215932199,POINT (120.24013506180555 35.04348458014205)
0,417,119.99918007547853,34.922251666257,11.295213872202769,85.97490350190088,POINT (119.99918007547853 34.922251666257)
1,417,120.16186278240033,34.84199133560968,15.016478571809648,117.05871693368762,POINT (120.16186278240033 34.84199133560968)
2,417,120.07678787830424,35.103691941133796,18.607314470240908,349.59425827304113,POINT (120.07678787830424 35.103691941133796)
3,417,120.15644475489111,34.89944064609494,8.366348461645803,304.2885145472861,POINT (120.15644475489111 34.89944064609494)
4,417,119.91772245608404,35.19738147161725,19.663782062217738,107.06964910966738,POINT (119.91772245608404 35.19738147161725)
5,417,119.86636493317704,35.02230309517579,7.367944903416079,8.816880451858452,POINT (119.86636493317704 35.02230309517579)
6,417,119.90912485028429,34.822572994359426,14.131306921620894,315.92659832323517,POINT (119.90912485028429 34.822572994359426)
7,417,120.02274779024268,34.80246054413657,18.275303139747788,167.66086889786797,POINT (120.02274779024268 34.80246054413657)
8,417,120.13260284661978,34.880176710326026,9.318011592844444,286.6549277350212,POINT (120.13260284661978 34.880176710326026)
9,417,120.24060518100694,35.04345096057076,21.31268681409273,95.98829405088433,POINT (120.24060518100694 35.04345096057076)
0,421,119.99943381946579,34.92226637232766,11.155017156683593,87.66583081668529,POINT (119.99943381946579 34.92226637232766)
1,421,120.16216364820775,34.8418646264794,15.06878237883101,115.6577981670085,POINT (120.16216364820775 34.8418646264794)
2,421,120.07671202426225,35.10403139613601,18.87720491276647,353.26673823723814,POINT (120.07671202426225 35.10403139613601)
3,421,120.1562891292466,34.89952807138122,8.140125322155177,304.8966425706234,POINT (120.1562891292466 34.89952807138122)
4,421,119.91814720447158,35.1972744128213,19.8387300440442,107.94439995691897,POINT (119.91814720447158 35.1972744128213)
5,421,119.86639039713357,35.022438143846834,7.809136173372948,13.337455143447206,POINT (119.86639039713357 35.022438143846834)
6,421,119.90890375493242,34.822761315354654,14.30801541529722,316.23522740989506,POINT (119.90890375493242 34.822761315354654)
7,421,120.02283561291364,34.80212938488545,18.292426744456336,171.60155955810617,POINT (120.02283561291364 34.80212938488545)
8,421,120.13240190810919,34.880226246807126,9.076018669736916,283.5602190172003,POINT (120.13240190810919 34.880226246807126)
